station_id,tank_id,fuel_type,day,total_qty,txn_count,avg_txn,std_txn,closing_balance,dow,is_weekend,balance_delta,qty_vs_balance_gap,qty_7d_mean,qty_7d_std,gap_7d_mean,gap_7d_std
STATION_01,Petrol Tank 02,PETROL_92,2025-10-09,2468.3,7,352.61428571428576,279.7990637217563,7925086.46,3,0,625442.54,-622974.24,3501.581428571428,686.3265190502398,-883764.1371428572,173221.88213629913
STATION_01,Petrol Tank 02,PETROL_92,2025-10-10,3805.6589999999997,12,317.13824999999997,486.10060180829475,8889402.64,4,0,964316.1800000006,-960510.5210000006,3461.5841428571425,654.0138656844182,-873669.2572857143,165066.5097263579
STATION_01,Petrol Tank 02,PETROL_92,2025-10-11,3375.83,9,375.09222222222223,549.070539805401,9744804.21,5,1,855401.5700000003,-852025.7400000003,3491.9042857142854,642.7184854785995,-881321.7228571429,162215.68726297442
STATION_01,Petrol Tank 02,PETROL_92,2025-10-12,3185.739,9,353.971,480.80068134415114,10552038.87,6,1,807234.6599999983,-804048.9209999983,3547.6441428571425,586.7446357750615,-895389.9429999999,148088.41634404863
STATION_01,Petrol Tank 02,PETROL_92,2025-10-13,3878.24,15,258.5493333333333,378.1644579708423,11534746.1,0,0,982707.2300000004,-978828.9900000005,3535.896857142857,577.8577133682156,-892425.0817142855,145845.47701394532
STATION_01,Petrol Tank 02,PETROL_92,2025-10-14,3740.61,12,311.71750000000003,497.00598291048584,12482579.26,1,0,947833.1600000001,-944092.5500000002,3471.573857142857,514.3720161742306,-876190.6332857143,129822.38470207724
STATION_01,Petrol Tank 02,PETROL_92,2025-10-15,3971.56,14,283.68285714285713,424.01991278727917,13488932.85,2,0,1006353.5899999999,-1002382.0299999998,3489.4197142857147,531.4374195646855,-880694.7131428571,134129.48845019695
STATION_01,Petrol Tank 02,PETROL_92,2025-10-16,3549.551,13,273.0423846153846,314.38333529666676,14388353.32,3,0,899420.4700000007,-895870.9190000007,3643.884142857143,285.3272589626569,-919679.953,72013.71454067691
STATION_01,Petrol Tank 02,PETROL_92,2025-10-17,3377.84,12,281.4866666666667,400.99573198733754,15244264.21,4,0,855910.8900000006,-852533.0500000006,3582.7671428571434,290.66912345049036,-904254.6,73361.92380331802
STATION_01,Petrol Tank 02,PETROL_92,2025-10-18,4135.27,16,258.454375,421.1327564460523,16292100.27,5,1,1047836.0599999987,-1043700.7899999986,3691.258571428571,338.37231257588536,-931636.7499999999,85401.7391538386
STATION_01,Petrol Tank 02,PETROL_92,2025-10-19,2656.299,10,265.6299,400.27993031778533,16965180.13,6,1,673079.8599999994,-670423.5609999994,3615.6242857142856,493.71422109580595,-912547.4128571429,124608.4525983574
STATION_01,Petrol Tank 02,PETROL_92,2025-10-20,3195.99,12,266.3325,331.22459126248464,17775012.03,0,0,809831.9000000022,-806635.9100000022,3518.16,500.5252747700829,-887948.4014285717,126327.4964657439
STATION_01,Petrol Tank 02,PETROL_92,2025-10-21,3787.409,11,344.3099090909091,428.1036419215456,18734703.85,1,0,959691.8200000003,-955904.4110000003,3524.845571428571,504.2901690405561,-889635.8101428574,127277.74128567112
STATION_01,Petrol Tank 02,PETROL_92,2025-10-22,3238.9309999999996,10,323.89309999999995,573.5491005292204,19555416.33,2,0,820712.4799999967,-817473.5489999967,3420.184285714285,471.056775756283,-863220.3128571428,118889.9862084745
STATION_01,Petrol Tank 02,PETROL_92,2025-10-23,2859.9190000000003,12,238.32658333333336,397.67528391697533,20280091.46,3,0,724675.1300000027,-721815.2110000027,3321.6654285714285,509.99781094917705,-838355.2117142858,128718.29764368398
STATION_01,Petrol Tank 02,PETROL_92,2025-10-24,4604.6,21,219.26666666666668,354.5683695003452,21446851.05,4,0,1166759.5899999999,-1162154.9899999998,3496.9168571428568,705.7337425940535,-882586.9174285715,178120.0810672319
STATION_01,Petrol Tank 02,PETROL_92,2025-10-25,3557.02,10,355.702,498.41434311089677,22348164.36,5,1,901313.3099999987,-897756.2899999986,3414.3097142857146,650.2192918602449,-861737.7031428571,164108.7959511976
STATION_01,Petrol Tank 02,PETROL_92,2025-10-26,3817.3,11,347.02727272727276,409.72253387825543,23315430.0,6,1,967265.6400000006,-963448.3400000005,3580.167,567.446211530221,-903598.3858571431,143217.73447923976
STATION_01,Petrol Tank 02,PETROL_92,2025-10-27,4017.1099999999997,14,286.93642857142856,422.521263134443,24333325.51,0,0,1017895.5100000016,-1013878.4000000017,3697.469857142857,559.6097916916243,-933204.4558571428,141239.89105140962
STATION_01,Petrol Tank 02,PETROL_92,2025-10-28,4341.369000000001,14,310.09778571428575,408.9445676128092,25433385.25,1,0,1100059.7399999984,-1095718.3709999984,3776.6070000000004,611.2360371738567,-953177.8787142856,154269.87297829965
STATION_01,Petrol Tank 02,PETROL_92,2025-10-29,4620.99,14,330.07071428571425,459.2682380998023,26604297.91,2,0,1170912.6600000001,-1166291.6700000002,3974.0440000000003,631.4895810396771,-1003009.0388571431,159381.6036734526
STATION_01,Petrol Tank 02,PETROL_92,2025-10-30,3889.939,11,353.63081818181814,434.9559351306333,27589969.81,3,0,985671.8999999985,-981781.9609999985,4121.189714285714,409.65649279638956,-1040147.1459999997,103393.19814140837
STATION_01,Petrol Tank 02,PETROL_92,2025-10-31,4318.18,14,308.4414285714286,444.994389118078,28684153.43,4,0,1094183.620000001,-1089865.440000001,4080.272571428572,365.2193023412362,-1029820.0674285713,92177.70467006491
STATION_01,Petrol Tank 02,PETROL_92,2025-11-01,3338.02,10,333.802,251.60264886567114,831677.7,5,1,-27852475.73,-27849137.71,4048.986857142857,422.41466350669737,-4880017.413142858,10128682.055929476
STATION_01,Petrol Tank 02,PETROL_92,2025-11-02,4124.65,10,412.465,378.0091550349306,1859346.62,6,1,1027668.9200000002,-1023544.2700000001,4092.8940000000002,410.1130207495655,-4888602.546000001,10124833.801172463
STATION_01,Petrol Tank 02,PETROL_92,2025-11-03,4554.941,18,253.05227777777776,475.1410662044058,2994223.58,0,0,1134876.96,-1130322.0189999999,4169.727,442.6392784687477,-4905237.3487142855,10117499.734812524
STATION_01,Petrol Tank 02,PETROL_92,2025-11-04,4284.649,14,306.0463571428572,468.92719905408427,4061756.97,1,0,1067533.3900000001,-1063248.7410000002,4161.624142857143,439.48145219164417,-4900598.830142857,10119544.590484696
STATION_01,Petrol Tank 02,PETROL_92,2025-11-05,3344.75,16,209.046875,346.2220837737679,4895111.47,2,0,833354.4999999995,-830009.7499999995,3979.304142857143,480.0079823438458,-4852558.555857143,10141002.471240686
STATION_01,Petrol Tank 02,PETROL_92,2025-11-06,4086.67,12,340.55583333333334,472.89234712887946,5913317.56,3,0,1018206.0899999999,-1014119.4199999998,4007.4085714285716,479.66277474695977,-4857178.1928571435,10138952.451604012
STATION_01,Petrol Tank 02,PETROL_92,2025-11-07,3677.06,14,262.64714285714285,372.5530202629619,6829468.09,4,0,916150.5300000003,-912473.4700000002,3915.82,471.57365946053466,-4831836.4828571435,10150153.491878446
STATION_01,Petrol Tank 02,PETROL_92,2025-11-08,3268.081,13,251.39084615384616,323.8382131586816,7643720.03,5,1,814251.9400000004,-810983.8590000004,3905.828714285715,486.36483037794966,-969243.0755714286,120692.91877225915
STATION_01,Petrol Tank 02,PETROL_92,2025-11-09,3221.5099999999998,11,292.8645454545454,433.268454578305,8446368.91,6,1,802648.8799999999,-799427.3699999999,3776.8087142857144,535.9089963497272,-937226.3755714286,132987.4395326653
STATION_01,Petrol Tank 02,PETROL_92,2025-11-10,3953.62,15,263.57466666666664,392.63034014627675,9431425.2,0,0,985056.2899999991,-981102.6699999991,3690.905714285714,427.6501321238801,-915909.3257142856,106122.75897918985
STATION_01,Petrol Tank 02,PETROL_92,2025-11-11,3544.73,12,295.39416666666665,400.9477929687544,10314605.31,1,0,883180.1100000013,-879635.3800000013,3585.203,338.6080862634571,-889678.8455714285,84026.65158686708
STATION_01,Petrol Tank 02,PETROL_92,2025-11-12,4003.63,16,250.226875,384.4104700431341,11312121.73,2,0,997516.4199999999,-993512.7899999999,3679.3287142857143,351.94189269192157,-913036.4227142858,87335.48461802899
STATION_01,Petrol Tank 02,PETROL_92,2025-11-13,3629.511,11,329.9555454545455,449.0215304199485,12216425.04,3,0,904303.3099999987,-900673.7989999986,3614.020285714286,302.73121210666756,-896829.9054285714,75123.70348066837
STATION_01,Petrol Tank 02,PETROL_92,2025-11-14,5148.501,18,286.0278333333333,433.21272926823076,13499189.25,4,0,1282764.210000001,-1277615.709000001,3824.226142857143,657.1692654863052,-948993.0824285714,163078.48457813868
STATION_01,Petrol Tank 02,PETROL_92,2025-11-15,3494.3810000000003,12,291.1984166666667,425.064981706318,14369824.52,5,1,870635.2699999996,-867140.8889999995,3856.554714285714,630.2662272970355,-957015.5152857142,156402.40439802108
STATION_01,Petrol Tank 02,PETROL_92,2025-11-16,3888.3199999999997,12,324.02666666666664,570.619010922243,15338611.11,6,1,968786.5899999999,-964898.2699999999,3951.8132857142855,565.3348535525103,-980654.2152857141,140289.50420015788
STATION_01,Petrol Tank 02,PETROL_92,2025-11-17,3535.41,16,220.963125,332.9789313474903,16219469.13,0,0,880858.0200000014,-877322.6100000014,3892.069,586.8026008599487,-965828.4924285717,145616.77734381595
STATION_01,Petrol Tank 02,PETROL_92,2025-11-18,3875.151,14,276.7965,392.56539070693003,17184974.45,1,0,965505.3199999984,-961630.1689999985,3939.2720000000004,567.1667493774063,-977542.0337142855,140744.09342687207
STATION_01,Petrol Tank 02,PETROL_92,2025-11-19,4157.481,15,277.1654,423.3500666825438,18220823.06,2,0,1035848.6099999994,-1031691.1289999994,3961.2507142857144,573.0271223862256,-982996.0821428569,142198.35439824176
STATION_01,Petrol Tank 02,PETROL_92,2025-11-20,3636.16,14,259.7257142857143,360.7925471497924,19126783.23,3,0,905960.1700000018,-902324.0100000018,3962.200571428571,572.3907343796013,-983231.8265714288,142040.4096582657
STATION_01,Petrol Tank 02,PETROL_92,2025-11-21,4218.519,16,263.6574375,400.15300956025453,20177840.13,4,0,1051056.8999999985,-1046838.3809999985,3829.346,288.8554963910734,-950263.6368571427,71680.40254795711
STATION_01,Petrol Tank 02,PETROL_92,2025-11-22,4045.3199999999997,15,269.688,403.9367528646745,21185743.75,5,1,1007903.620000001,-1003858.3000000011,3908.0515714285716,255.50806751963674,-969794.6955714287,63405.101767905806
STATION_01,Petrol Tank 02,PETROL_92,2025-11-23,3758.6400000000003,12,313.22,457.864555054122,22122220.18,6,1,936476.4299999997,-932717.7899999997,3889.525857142857,261.80091149028306,-965197.4841428573,64966.68768701669
STATION_01,Petrol Tank 02,PETROL_92,2025-11-24,3097.23,11,281.56636363636363,378.5515888890899,22893904.33,0,0,771684.1499999985,-768586.9199999985,3826.9287142857142,384.3054714788374,-949663.8141428567,95366.55524466491
STATION_01,Petrol Tank 02,PETROL_92,2025-11-25,4437.541,13,341.3493076923077,559.2030468050618,23999530.72,1,0,1105626.3900000006,-1101188.8490000006,3907.2701428571427,449.34821891692167,-969600.7684285714,111507.06006942569
STATION_01,Petrol Tank 02,PETROL_92,2025-11-26,3319.9,12,276.65833333333336,397.7539685199047,24826693.77,2,0,827163.0500000007,-823843.1500000007,3787.6157142857146,481.9510464098729,-939908.2000000002,119597.57298738725
STATION_01,Petrol Tank 02,PETROL_92,2025-11-27,3104.319,9,344.9243333333333,433.78136141378866,25600144.41,3,0,773450.6400000006,-770346.3210000006,3711.638428571429,547.2976943683869,-921054.2444285714,135813.49636791708
STATION_01,Petrol Tank 02,PETROL_92,2025-11-28,4686.870000000001,12,390.57250000000005,651.5977456555261,26767892.13,4,0,1167747.7199999988,-1163060.8499999987,3778.5457142857144,640.315183797978,-937657.4542857144,158896.04403421117
STATION_01,Petrol Tank 02,PETROL_92,2025-11-29,4081.5209999999997,16,255.09506249999998,563.1926134930474,27784815.08,5,1,1016922.9499999993,-1012841.4289999993,3783.717285714286,642.9696073417766,-938940.7584285712,159554.727733267
STATION_01,Petrol Tank 02,PETROL_92,2025-11-30,937.58,3,312.5266666666667,406.29884095863895,28018415.95,6,1,233600.87000000104,-232663.29000000106,3380.708714285715,1254.552822997862,-838932.9727142857,311320.9767805859
STATION_01,Petrol Tank 02,PETROL_92,2025-12-01,1336.3700000000001,8,167.04625000000001,389.6581115258973,332960.59,0,0,-27685455.36,-27684118.99,3129.157285714286,1477.5785632193092,-4684008.982714286,10146824.80368694
STATION_01,Petrol Tank 02,PETROL_92,2025-12-02,5118.82,11,465.3472727272727,647.379220712264,1608329.96,1,0,1275369.3699999999,-1270250.5499999998,3226.4828571428575,1595.8286440877068,-4708160.654285715,10137072.103456045
STATION_01,Petrol Tank 02,PETROL_92,2025-12-03,6113.4310000000005,18,339.6350555555556,543.248876717874,3131509.38,2,0,1523179.42,-1517065.9889999998,3625.5587142857144,1936.1011684323828,-4807192.488428571,10096104.005535167
STATION_01,Petrol Tank 02,PETROL_92,2025-12-04,4505.562,11,409.59654545454543,557.5489270380427,4254083.17,3,0,1122573.79,-1118068.2280000001,3825.736285714286,1945.6423073469177,-4856867.046571428,10073762.409024185
STATION_01,Petrol Tank 02,PETROL_92,2025-12-05,3188.4,13,245.26153846153846,406.64748620183207,5048482.59,4,0,794399.4199999999,-791211.0199999999,3611.669142857143,1917.333956499704,-4803745.642285714,10097439.7412102
STATION_01,Petrol Tank 02,PETROL_92,2025-12-06,3258.5299999999997,9,362.0588888888889,588.9388762459658,5860355.13,5,1,811872.54,-808614.01,3494.0989999999997,1908.9353193860882,-4774570.296714285,10110505.259083122
STATION_01,Petrol Tank 02,PETROL_92,2025-12-07,3084.27,7,440.61,766.4944981028891,6628810.24,6,1,768455.1100000003,-765370.8400000003,3800.769,1572.580115138706,-4850671.375285714,10072554.467219694
STATION_01,Petrol Tank 02,PETROL_92,2025-12-08,3080.08,15,205.33866666666665,511.55548950008017,7396221.41,0,0,767411.1699999999,-764331.09,4049.870428571429,1214.4833512433527,-1004987.3895714285,301377.5865468822
STATION_01,Petrol Tank 02,PETROL_92,2025-12-09,3159.8599999999997,13,243.0661538461538,487.73280767732626,8183510.01,1,0,787288.5999999996,-784128.7399999996,3770.0190000000002,1151.1636493043316,-935541.4167142856,285664.5745229819
STATION_01,Petrol Tank 02,PETROL_92,2025-12-10,4023.572,13,309.5055384615385,589.0480687447638,9185994.58,2,0,1002484.5700000003,-998460.9980000003,3471.467714285714,562.7085858493459,-861454.9894285714,139637.59606312774
STATION_01,Petrol Tank 02,PETROL_92,2025-12-11,3718.83,9,413.2033333333333,663.9192692886313,10112552.23,3,0,926557.6500000004,-922838.8200000004,3359.0774285714288,365.892012739121,-833565.074,90797.06141807909
STATION_01,Petrol Tank 02,PETROL_92,2025-12-12,3796.3999999999996,14,271.1714285714285,641.1630826163573,11058436.68,4,0,945884.4499999993,-942088.0499999992,3445.9345714285714,389.9942080590664,-855118.9354285715,96778.1190879748
STATION_01,Petrol Tank 02,PETROL_92,2025-12-13,3248.66,9,360.9622222222222,466.9489888076046,11867850.06,5,1,809413.3800000008,-806164.7200000008,3444.524571428571,390.801688916026,-854769.036857143,96978.49943954528
STATION_01,Petrol Tank 02,PETROL_92,2025-12-14,3828.901,8,478.612625,573.2390717909034,12821831.98,6,1,953981.9199999999,-950153.019,3550.9004285714286,377.51531582257485,-881166.491,93681.43134476698
STATION_01,Petrol Tank 02,PETROL_92,2025-12-15,3865.869,14,276.1335,485.1233732643132,13785025.09,0,0,963193.1099999994,-959327.2409999995,3663.1559999999995,327.7272783616476,-909023.0839999999,81326.42761487345
STATION_01,Petrol Tank 02,PETROL_92,2025-12-16,3810.451,13,293.1116153846154,472.27804508547337,14734410.14,1,0,949385.0500000007,-945574.5990000007,3756.097571428571,242.3334539450794,-932086.7781428574,60135.687053780355
STATION_01,Petrol Tank 02,PETROL_92,2025-12-17,5168.5599999999995,14,369.18285714285713,559.6154283491829,16022172.36,2,0,1287762.2199999988,-1282593.6599999988,3919.667285714285,589.9964971042097,-972677.1584285713,146409.4085717515
STATION_01,Petrol Tank 02,PETROL_92,2025-12-18,3970.19,15,264.6793333333333,502.18699697390286,17011357.12,3,0,989184.7600000016,-985214.5700000017,3955.575857142857,583.3475451196675,-981587.979857143,144759.4539525529
STATION_01,Petrol Tank 02,PETROL_92,2025-12-19,4267.360000000001,11,387.94181818181823,623.96026310957,18074582.66,4,0,1063225.539999999,-1058958.179999999,4022.8558571428575,589.0603194669252,-998283.7127142858,146177.10034624342
STATION_01,Petrol Tank 02,PETROL_92,2025-12-20,4730.609,17,278.2711176470589,451.5602524905844,19253228.33,5,1,1178645.669999998,-1173915.0609999981,4234.562857142857,527.5333589589159,-1050819.4757142854,130909.05645712891
STATION_01,Petrol Tank 02,PETROL_92,2025-12-21,5763.719999999999,10,576.372,616.6506817189488,20689276.46,6,1,1436048.1300000027,-1430284.4100000027,4510.965571428571,742.5989800295669,-1119409.6744285715,184278.17726758088
STATION_01,Petrol Tank 02,PETROL_92,2025-12-22,4077.9610000000002,13,313.6893076923077,573.8568760536587,21705312.43,0,0,1016035.9699999988,-1011958.0089999988,4541.264428571429,715.7323403393337,-1126928.3555714285,177611.20490668973
STATION_01,Petrol Tank 02,PETROL_92,2025-12-23,3519.1200000000003,10,351.91200000000003,441.35564810680484,22582111.73,1,0,876799.3000000007,-873280.1800000007,4499.645714285714,771.6003760446457,-1116600.5814285714,191474.98190249337
STATION_01,Petrol Tank 02,PETROL_92,2025-12-24,4458.67,12,371.55583333333334,664.2592063943157,23693002.73,2,0,1110891.0,-1106432.33,4398.232857142857,713.4941667882155,-1091434.6771428573,177055.75590814688
STATION_01,Petrol Tank 02,PETROL_92,2025-12-25,2827.7400000000002,6,471.29,642.4693030372736,24397542.64,3,0,704539.9100000001,-701712.1700000002,4235.0257142857145,926.5720589601065,-1050934.3342857142,229931.66420072282
STATION_01,Petrol Tank 02,PETROL_92,2025-12-26,3271.33,15,218.08866666666665,396.719593794744,25212604.33,4,0,815061.6899999976,-811790.3599999977,4092.7357142857145,994.7490049985324,-1015624.6457142854,246849.9749512937
STATION_01,Petrol Tank 02,PETROL_92,2025-12-27,3844.19,10,384.419,624.3801847014188,26170395.8,5,1,957791.4700000025,-953947.2800000026,3966.1044285714283,955.6671111047424,-984200.6770000004,237151.65401157748
STATION_01,Petrol Tank 02,PETROL_92,2025-12-28,3158.55,7,451.2214285714286,421.5956390452259,26957358.0,6,1,786962.1999999993,-783803.6499999992,3593.9372857142853,567.2979082735704,-891846.2827142857,140776.64021338645
STATION_01,Petrol Tank 02,PETROL_92,2025-12-29,4038.7110000000002,9,448.7456666666667,693.3352764680303,27963614.71,0,0,1006256.7100000009,-1002217.9990000009,3588.330142857143,561.8846442940695,-890454.852714286,139433.3239706477
STATION_01,Petrol Tank 02,PETROL_92,2025-12-30,4420.731,19,232.67005263157893,516.9539529349327,29065052.86,1,0,1101438.1499999985,-1097017.4189999986,3717.131714285714,641.1263981516454,-922417.3154285712,159097.37178291337
STATION_01,Petrol Tank 02,PETROL_92,2025-12-31,4967.962,16,310.497625,594.8523352821691,30302835.0,2,0,1237782.1400000006,-1232814.1780000005,3789.887714285715,757.6170620405156,-940471.8651428571,188004.77015142792
STATION_01,Petrol Tank 03,PETROL_95,2025-10-01,557.98,6,92.99666666666667,115.50614507577797,158409.41,2,0,0.0,557.98,557.98,0.0,557.98,0.0
STATION_01,Petrol Tank 03,PETROL_95,2025-10-02,541.66,5,108.332,192.4378210240908,312185.6,3,0,153776.18999999997,-153234.52999999997,549.8199999999999,11.53998266896445,-76338.27499999998,108747.7267166999
STATION_01,Petrol Tank 03,PETROL_95,2025-10-03,514.0,4,128.5,97.914077979965,458109.18,4,0,145923.58000000002,-145409.58000000002,537.88,22.232327813344224,-99362.04333333333,86621.68179980133
STATION_01,Petrol Tank 03,PETROL_95,2025-10-04,327.9,4,81.975,93.0175745043197,551199.34,5,1,93090.15999999997,-92762.25999999998,485.385,106.54772498744401,-97712.09749999999,70803.24703167992
STATION_01,Petrol Tank 03,PETROL_95,2025-10-05,592.49,3,197.49666666666667,195.229557273824,719406.06,6,1,168206.7200000001,-167614.2300000001,506.8059999999999,103.96446258217277,-111692.52400000002,68826.49539444335
STATION_01,Petrol Tank 03,PETROL_95,2025-10-06,511.42,5,102.284,113.45458830739284,864597.18,0,0,145191.12,-144679.69999999998,507.575,93.00771876570245,-117190.38666666667,63016.09427784483
STATION_01,Petrol Tank 03,PETROL_95,2025-10-07,460.64,4,115.16,139.40653643212,995371.95,1,0,130774.7699999999,-130314.1299999999,500.87,86.73750995580478,-119065.20714285714,57739.02300657783
STATION_01,Petrol Tank 03,PETROL_95,2025-10-08,332.41,4,83.1025,86.50343437305442,1089742.48,2,0,94370.53000000003,-94038.12000000002,468.6457142857143,102.46036727391115,-132578.9357142857,28985.8322744353
STATION_01,Petrol Tank 03,PETROL_95,2025-10-09,941.89,7,134.5557142857143,102.62361763050174,1357143.16,3,0,267400.67999999993,-266458.7899999999,525.8214285714286,207.65933363954304,-148753.83,58746.40727743836
STATION_01,Petrol Tank 03,PETROL_95,2025-10-10,541.75,6,90.29166666666667,98.61026527023779,1510944.9,4,0,153801.74,-153259.99,529.7857142857143,207.66092449448635,-149875.3171428571,58746.85742523016
STATION_01,Petrol Tank 03,PETROL_95,2025-10-11,489.0,3,163.0,98.85342685005918,1649771.02,5,1,138826.1200000001,-138337.1200000001,552.8,189.70871918109967,-156386.01142857145,53668.21570316994
STATION_01,Petrol Tank 03,PETROL_95,2025-10-12,484.92,3,161.64000000000001,163.35381477027096,1787438.84,6,1,137667.82000000007,-137182.90000000005,537.4328571428571,190.31366369884267,-152038.67857142858,53839.35322795439
STATION_01,Petrol Tank 03,PETROL_95,2025-10-13,486.92,5,97.384,92.20910871492035,1925674.46,0,0,138235.61999999988,-137748.69999999987,533.9328571428572,191.09547070459183,-151048.53571428568,54060.524688909165
STATION_01,Petrol Tank 03,PETROL_95,2025-10-14,463.0,2,231.5,159.0990257669732,2057119.24,1,0,131444.78000000003,-130981.78000000003,534.27,190.94663530246697,-151143.91428571427,54018.41877685478
STATION_01,Petrol Tank 03,PETROL_95,2025-10-15,495.97,3,165.32333333333335,154.6830424879642,2197924.12,2,0,140804.88000000012,-140308.91000000012,557.6357142857142,171.10495773619408,-157754.02714285717,48405.24736687458
STATION_01,Petrol Tank 03,PETROL_95,2025-10-16,528.31,5,105.66199999999999,138.53013181254104,2347910.27,3,0,149986.1499999999,-149457.8399999999,498.55285714285714,27.186371410620108,-141039.60571428572,7690.9676821619405
STATION_01,Petrol Tank 03,PETROL_95,2025-10-17,857.75,5,171.55,196.73999771271727,2591423.78,4,0,243513.50999999978,-242655.75999999978,543.6957142857143,139.83683597406687,-153810.42999999996,39559.561112537944
STATION_01,Petrol Tank 03,PETROL_95,2025-10-18,487.82,3,162.60666666666665,144.07270433129702,2729914.91,5,1,138491.13000000035,-138003.31000000035,543.5271428571428,139.9144497796523,-153762.74285714288,39581.51726583356
STATION_01,Petrol Tank 03,PETROL_95,2025-10-19,482.17999999999995,4,120.54499999999999,111.6112388307438,2866804.84,6,1,136889.9299999997,-136407.7499999997,543.1357142857142,140.109434473812,-153652.00714285712,39636.678732179134
STATION_01,Petrol Tank 03,PETROL_95,2025-10-20,502.84000000000003,9,55.87111111111111,84.13853850115957,3009560.1,0,0,142755.26000000024,-142252.42000000025,545.41,139.17091003510754,-154295.39571428573,39371.17298328501
STATION_01,Petrol Tank 03,PETROL_95,2025-10-21,538.88,4,134.72,152.6658713771134,3162547.06,1,0,152986.95999999996,-152448.07999999996,556.25,134.56098171461142,-157362.01,38067.03431210075
STATION_01,Petrol Tank 03,PETROL_95,2025-10-22,439.97,4,109.9925,126.44925289748981,3287453.67,2,0,124906.60999999987,-124466.63999999987,548.25,140.2850115538601,-155098.82857142854,39686.349089849595
STATION_01,Petrol Tank 03,PETROL_95,2025-10-23,485.0,3,161.66666666666666,137.62388358614697,3425144.19,3,0,137690.52000000002,-137205.52000000002,542.0628571428572,142.25229965502436,-153348.49714285714,40242.89159443544
STATION_01,Petrol Tank 03,PETROL_95,2025-10-24,385.0,6,64.16666666666667,72.28492437753994,3534444.92,4,0,109300.72999999998,-108915.72999999998,474.5271428571429,49.15479044619698,-134242.7785714286,13905.7911515975
STATION_01,Petrol Tank 03,PETROL_95,2025-10-25,402.79,4,100.6975,125.0746401513912,3648796.19,5,1,114351.27000000002,-113948.48000000003,462.38000000000005,55.42834202824415,-130806.37428571426,15680.566541040347
STATION_01,Petrol Tank 03,PETROL_95,2025-10-26,386.0,4,96.5,98.47915083914971,3758380.82,6,1,109584.62999999989,-109198.62999999989,448.64000000000004,61.31089870487973,-126919.35714285714,17344.72969727953
STATION_01,Petrol Tank 03,PETROL_95,2025-10-27,550.0,3,183.33333333333334,191.70898083640563,3914524.72,0,0,156143.90000000037,-155593.90000000037,455.3771428571429,70.20522742034866,-128825.28285714288,19860.918958751452
STATION_01,Petrol Tank 03,PETROL_95,2025-10-28,645.77,4,161.4425,223.5052793373496,4097857.53,1,0,183332.8099999996,-182687.0399999996,470.6471428571428,97.65342317165779,-133145.13428571424,27625.95740249119
STATION_01,Petrol Tank 03,PETROL_95,2025-10-29,470.0,4,117.5,125.25616312182008,4231289.58,2,0,133432.05000000028,-132962.05000000028,474.93714285714276,96.73645412740159,-134358.7642857143,27366.549248963733
STATION_01,Petrol Tank 03,PETROL_95,2025-10-30,589.09,6,98.18166666666667,134.10656008065627,4398531.05,3,0,167241.46999999974,-166652.37999999974,489.8071428571428,106.08914863049314,-138565.45857142858,30012.407897641944
STATION_01,Petrol Tank 03,PETROL_95,2025-10-31,524.0,2,262.0,117.37972567696688,4547293.61,4,0,148762.56000000052,-148238.56000000052,509.66428571428565,95.70259154574356,-144183.0057142858,27074.072475522695
STATION_01,Petrol Tank 03,PETROL_95,2025-11-01,686.0,2,343.0,84.8528137423857,194754.03,5,1,-4352539.58,-4351853.58,550.1228571428571,102.60589273433327,-749598.0200000001,1588620.1659988437
STATION_01,Petrol Tank 03,PETROL_95,2025-11-02,815.0,4,203.75,217.30619012045346,426130.9,6,1,231376.87000000002,-230561.87000000002,611.4085714285713,115.54207926531498,-766935.6257142859,1581110.7482399982
STATION_01,Petrol Tank 03,PETROL_95,2025-11-03,460.92,5,92.184,100.43395510483495,556985.16,0,0,130854.26000000001,-130393.34000000001,598.6828571428571,127.6988797541942,-763335.5457142858,1582762.5554217584
STATION_01,Petrol Tank 03,PETROL_95,2025-11-04,777.1,6,129.51666666666668,129.41626013243726,777602.29,1,0,220617.13,-219840.03,617.4442857142858,144.3338507139081,-768643.1157142859,1580551.6619938675
STATION_01,Petrol Tank 03,PETROL_95,2025-11-05,459.0,3,153.0,124.25377257854186,907911.48,2,0,130309.18999999994,-129850.18999999994,615.8728571428572,146.253804134489,-768198.5642857143,1580760.678631368
STATION_01,Petrol Tank 03,PETROL_95,2025-11-06,451.28,8,56.41,80.76458895191276,1036028.97,3,0,128117.48999999999,-127666.20999999999,596.1857142857143,159.16524608690406,-762629.1114285715,1583299.96589743
STATION_01,Petrol Tank 03,PETROL_95,2025-11-07,417.0,3,139.0,134.02471676522953,1154414.43,4,0,118385.45999999996,-117968.45999999996,580.9,171.88301486767088,-758304.8114285714,1585297.7323354224
STATION_01,Petrol Tank 03,PETROL_95,2025-11-08,708.98,7,101.28285714285714,102.8973494887479,1355692.43,5,1,201278.0,-200569.02,584.1828571428572,174.42556251061032,-165264.15999999997,49344.64188819548
STATION_01,Petrol Tank 03,PETROL_95,2025-11-09,744.0,3,248.0,211.2983454833473,1566912.55,6,1,211220.1200000001,-210476.1200000001,574.0400000000001,160.25525680405403,-162394.76714285716,45335.891937593035
