station_id,tank_id,fuel_type,day,total_qty,txn_count,avg_txn,std_txn,min_qty,max_qty,min_balance,max_balance,balance_delta,qty_vs_balance_gap,roll7_qty_mean,roll7_qty_std,qty_change,rule_score
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-22,3148.0,21,149.9047619047619,386.70298572430295,3.401,1738.858,14068771.44,14763810.17,695038.7300000004,698186.7300000004,2218.4284285714284,750.4345280286761,2017.001,1393612.162985725
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-23,4002.0,16,250.125,576.4029028897525,6.0,2321.807,14839420.34,15760920.48,921500.1400000006,925502.1400000006,2467.9998571428573,1010.1733077384022,854.0,1847578.682902891
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-24,3374.999,15,224.99993333333333,502.5962478331129,6.0,1952.63,15847691.67,16601811.86,754120.1899999995,757495.1889999994,2610.2854285714284,1064.245495935792,-627.0010000000002,1512117.975247832
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-25,3020.0,8,377.5,686.702519882622,5.0,2036.232,16692286.44,17354253.92,661967.4800000023,664987.4800000023,2831.4282857142857,942.1211903645436,-354.9989999999998,1327641.6625198873
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-26,3629.999,10,362.99989999999997,720.8317012706688,7.0,2348.875,17422434.43,18258679.31,836244.879999999,839874.8789999989,2911.2851428571425,988.3685463815993,609.9989999999998,1676840.5907012685
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-27,2898.0,13,222.92307692307693,347.62318423005615,5.0,1115.864,18355406.43,18980724.71,625318.2800000012,628216.2800000012,3029.1424285714284,918.4638225502503,-731.9989999999998,1253882.1831842323
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-28,3036.0,13,233.53846153846155,519.7274365752712,6.0,1865.355,19057554.37,19737153.22,679598.8499999978,682634.8499999978,3301.2854285714284,395.8367979600723,138.0,1362753.4274365709
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-29,3135.0,17,184.41176470588235,364.4901150610139,3.401,1369.807,19828391.35,20518247.87,689856.5199999996,692991.5199999996,3299.4282857142857,396.7053696807856,99.0,1383212.53011506
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-30,2698.0,10,269.8,391.75761692715616,5.5,1141.089,20594440.24,21190462.66,596022.4200000018,598720.4200000018,3113.1425714285715,308.0701488610734,-437.0,1195134.5976169307
ST001,Petrol Tank 01,Lanka Petrol 92 Octane,2025-12-31,3725.0,18,206.94444444444446,422.90018418899393,5.0,1658.236,21271818.59,22118557.59,846739.0,850464.0,3163.142714285714,378.09697244433136,1027.0,1697625.900184189
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-01,3311.4300000000003,15,220.76200000000003,477.78439922745787,-10.0,1843.114,100805.09,839083.25,738278.16,741589.5900000001,3311.4300000000003,0.0,0.0,1480345.5343992275
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-02,3453.74,11,313.9763636363636,509.79858424132027,15.0,1771.155,886718.84,1714226.43,827507.59,830961.33,3382.585,100.62836603065722,142.3099999999995,1658978.7185842413
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-03,4085.64,12,340.46999999999997,501.5890765375759,15.06,1718.47,1789904.39,2749486.75,959582.3600000001,963668.0000000001,3616.9366666666665,412.09846521593994,631.9000000000001,1923751.949076538
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-04,3163.589,12,263.63241666666664,389.534586532665,6.0,1342.677,2858703.7,3551108.82,692405.1199999996,695568.7089999997,3503.59975,405.70653195824104,-922.0509999999999,1388363.3635865322
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-05,2795.56,6,465.9266666666667,432.7200712588528,2.0,1197.879,3619452.04,4259475.76,640023.7199999997,642819.2799999998,3361.9918,472.9824521810507,-368.029,1283275.7200712585
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-06,3960.471,9,440.0523333333333,536.5280370714563,5.0,1717.154,4286379.99,5263019.25,976639.2599999998,980599.7309999998,3461.7383333333332,488.5346922472002,1164.911,1957775.519037071
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-07,4190.871,15,279.39140000000003,514.7535825392296,5.0,2006.092,5312451.46,6324943.81,1012492.3499999996,1016683.2209999997,3565.900142857143,524.2482546947355,230.4000000000001,2029690.3245825386
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-08,3846.6389999999997,13,295.89530769230765,441.1643230753866,5.017,1608.327,6365452.28,7299643.92,934191.6399999997,938038.2789999996,3642.3585714285714,519.9608011683372,-344.2320000000004,1872671.0833230747
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-09,2468.3,7,352.61428571428576,279.7990637217563,7.0,758.341,7320915.11,7925086.46,604171.3499999996,606639.6499999997,3501.581428571428,686.3265190502398,-1378.3389999999995,1211090.799063721
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-10,3805.6589999999997,12,317.13824999999997,486.10060180829475,8.0,1749.446,8045511.03,8889402.64,843891.6100000003,847697.2690000003,3461.5841428571425,654.0138656844182,1337.3589999999995,1692074.979601809
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-11,3375.83,9,375.09222222222223,549.070539805401,4.0,1703.678,8890416.2,9744804.21,854388.0100000016,857763.8400000016,3491.9042857142854,642.7184854785995,-429.8289999999997,1712700.9205398087
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-12,3185.739,9,353.971,480.80068134415114,16.722,1594.961,9768549.97,10552038.87,783488.8999999985,786674.6389999985,3547.6441428571425,586.7446357750615,-190.0909999999999,1570644.3396813413
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-13,3878.24,15,258.5493333333333,378.1644579708423,5.0,1278.347,10599074.47,11534746.1,935671.629999999,939549.869999999,3535.896857142857,577.8577133682156,692.5009999999997,1875599.6644579687
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-14,3740.61,12,311.71750000000003,497.00598291048584,5.0,1822.6,11563263.05,12482579.26,919316.209999999,923056.819999999,3471.573857142857,514.3720161742306,-137.62999999999965,1842870.0359829084
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-15,3971.56,14,283.68285714285713,424.01991278727917,7.0,1611.841,12579053.84,13488932.85,909879.0099999998,913850.5699999998,3489.4197142857147,531.4374195646855,230.94999999999982,1824153.5999127869
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-16,3549.551,13,273.0423846153846,314.38333529666676,2.0,1010.16,13622641.32,14388353.32,765712.0,769261.551,3643.884142857143,285.3272589626569,-422.009,1535287.9343352967
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-17,3377.84,12,281.4866666666667,400.99573198733754,2.0,1394.236,14402353.32,15244264.21,841910.8900000006,845288.7300000006,3582.7671428571434,290.66912345049036,-171.71099999999979,1687600.6157319883
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-18,4135.27,16,258.454375,421.1327564460523,2.0,1654.665,15273230.31,16292100.27,1018869.959999999,1023005.229999999,3691.258571428571,338.37231257588536,757.4300000000003,2042296.322756444
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-19,2656.299,10,265.6299,400.27993031778533,8.361,1334.727,16318879.93,16965180.13,646300.1999999993,648956.4989999993,3615.6242857142856,493.71422109580595,-1478.9710000000005,1295656.9789303164
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-20,3195.99,12,266.3325,331.22459126248464,2.0,1063.017,17023057.25,17775012.03,751954.7800000012,755150.7700000012,3518.16,500.5252747700829,539.6909999999998,1507436.7745912648
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-21,3787.409,11,344.3099090909091,428.1036419215456,3.344,1443.991,17833910.33,18734703.85,900793.5200000033,904580.9290000033,3524.845571428571,504.2901690405561,591.4190000000003,1805802.5526419282
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-22,3238.9309999999996,10,323.89309999999995,573.5491005292204,2.0,1841.562,18742305.54,19555416.33,813110.7899999991,816349.7209999991,3420.184285714285,471.056775756283,-548.4780000000005,1630034.0601005272
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-23,2859.9190000000003,12,238.32658333333336,397.67528391697533,6.0,1406.805,19646629.88,20280091.46,633461.5800000019,636321.4990000019,3321.6654285714285,509.99781094917705,-379.01199999999926,1270180.7542839209
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-24,4604.6,21,219.26666666666668,354.5683695003452,-10.0,1413.526,20442871.12,21446851.05,1003979.9299999997,1008584.5299999997,3496.9168571428568,705.7337425940535,1744.681,2012919.0283694998
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-25,3557.02,10,355.702,498.41434311089677,3.0,1600.026,21464351.05,22348164.36,883813.3099999987,887370.3299999987,3414.3097142857146,650.2192918602449,-1047.5800000000004,1771682.0543431083
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-26,3817.3,11,347.02727272727276,409.72253387825543,20.0,1395.197,22388106.73,23315430.0,927323.2699999996,931140.5699999996,3580.167,567.446211530221,260.2800000000002,1858873.5625338773
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-27,4017.1099999999997,14,286.93642857142856,422.521263134443,6.0,1604.013,23400006.28,24333325.51,933319.2300000004,937336.3400000004,3697.469857142857,559.6097916916243,199.8099999999995,1871078.0912631352
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-28,4341.369000000001,14,310.09778571428575,408.9445676128092,6.689,1524.133,24367393.31,25433385.25,1065991.9400000013,1070333.3090000013,3776.6070000000004,611.2360371738567,324.2590000000009,2136734.1935676155
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-29,4620.99,14,330.07071428571425,459.2682380998023,5.0,1632.185,25565497.11,26604297.91,1038800.8000000007,1043421.7900000007,3974.0440000000003,631.4895810396771,279.6209999999992,2082681.8582381012
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-30,3889.939,11,353.63081818181814,434.9559351306333,3.344,1454.413,26635475.88,27589969.81,954493.9299999997,958383.8689999997,4121.189714285714,409.65649279638956,-731.0509999999999,1913312.75493513
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-10-31,4318.18,14,308.4414285714286,444.994389118078,3.0,1634.603,27657187.61,28684153.43,1026965.8200000003,1031284.0000000003,4080.272571428572,365.2193023412362,428.24100000000044,2058694.814389119
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-01,3338.02,10,333.802,251.60264886567114,22.8,758.222,36355.93,831677.7,795321.7699999999,798659.7899999999,4048.986857142857,422.41466350669737,-980.1600000000003,1594233.1626488655
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-02,4124.65,10,412.465,378.0091550349306,27.187,1270.464,961547.19,1859346.62,897799.4300000002,901924.0800000002,4092.8940000000002,410.1130207495655,786.6299999999997,1800101.5191550353
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-03,4554.941,18,253.05227777777776,475.1410662044058,2.0,2016.323,1899550.01,2994223.58,1094673.57,1099228.5110000002,4169.727,442.6392784687477,430.29100000000017,2194377.2220662045
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-04,4284.649,14,306.0463571428572,468.92719905408427,1.0,1757.26,3018732.9,4061756.97,1043024.0700000003,1047308.7190000003,4161.624142857143,439.48145219164417,-270.29199999999946,2090801.7161990546
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-05,3344.75,16,209.046875,346.2220837737679,1.701,1364.673,4150840.87,4895111.47,744270.5999999996,747615.3499999996,3979.304142857143,480.0079823438458,-939.8990000000003,1492232.172083773
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-06,4086.67,12,340.55583333333334,472.89234712887946,7.0,1694.612,4953687.74,5913317.56,959629.8199999994,963716.4899999994,4007.4085714285716,479.66277474695977,741.9200000000001,1923819.2023471275
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-07,3677.06,14,262.64714285714285,372.5530202629619,10.204,1375.828,5940139.59,6829468.09,889328.5,893005.56,3915.82,471.57365946053466,-409.6100000000001,1782706.613020263
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-08,3268.081,13,251.39084615384616,323.8382131586816,4.762,1116.269,6943270.63,7643720.03,700449.4000000004,703717.4810000004,3905.828714285715,486.36483037794966,-408.9789999999998,1404490.7192131595
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-09,3221.5099999999998,11,292.8645454545454,433.268454578305,5.0,1544.797,7708635.28,8446368.91,737733.6299999999,740955.1399999999,3776.8087142857144,535.9089963497272,-46.57100000000037,1479122.038454578
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-10,3953.62,15,263.57466666666664,392.63034014627675,3.0,1525.277,8531851.96,9431425.2,899573.2399999984,903526.8599999984,3690.905714285714,427.6501321238801,732.1100000000001,1803492.7303401432
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-11,3544.73,12,295.39416666666665,400.9477929687544,3.401,1492.259,9512443.84,10314605.31,802161.4700000007,805706.2000000007,3585.203,338.6080862634571,-408.8899999999999,1608268.61779297
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-12,4003.63,16,250.226875,384.4104700431341,5.078,1428.421,10420388.36,11312121.73,891733.370000001,895737.000000001,3679.3287142857143,351.94189269192157,458.9000000000001,1787854.780470045
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-13,3629.511,11,329.9555454545455,449.0215304199485,25.0,1466.784,11331158.18,12216425.04,885266.8599999994,888896.3709999995,3614.020285714286,302.73121210666756,-374.11900000000014,1774612.2525304188
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-14,5148.501,18,286.0278333333333,433.21272926823076,7.0,1473.897,12307526.74,13499189.25,1191662.5099999998,1196811.0109999997,3824.226142857143,657.1692654863052,1518.9900000000002,2388906.733729268
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-15,3494.3810000000003,12,291.1984166666667,425.064981706318,6.871,1528.582,13509019.76,14369824.52,860804.7599999998,864299.1409999998,3856.554714285714,630.2662272970355,-1654.12,1725528.9659817058
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-16,3888.3199999999997,12,324.02666666666664,570.619010922243,29.7,2081.707,14425707.57,15338611.11,912903.5399999991,916791.859999999,3951.8132857142855,565.3348535525103,393.9389999999994,1830266.0190109203
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-17,3535.41,16,220.963125,332.9789313474903,3.401,1269.647,15414162.8,16219469.13,805306.3300000001,808841.7400000001,3892.069,586.8026008599487,-352.90999999999985,1614481.0489313477
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-18,3875.151,14,276.7965,392.56539070693003,5.102,1363.747,16349667.43,17184974.45,835307.0199999996,839182.1709999995,3939.2720000000004,567.1667493774063,339.741,1674881.7563907062
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-19,4157.481,15,277.1654,423.3500666825438,9.44,1692.816,17234638.85,18220823.06,986184.2099999972,990341.6909999972,3961.2507142857144,573.0271223862256,282.3299999999999,1976949.251066677
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-20,3636.16,14,259.7257142857143,360.7925471497924,5.102,1343.862,18246034.92,19126783.23,880748.3099999987,884384.4699999987,3962.200571428571,572.3907343796013,-521.3209999999999,1765493.5725471473
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-21,4218.519,16,263.6574375,400.15300956025453,5.5,1526.24,19157698.48,20177840.13,1020141.6499999985,1024360.1689999985,3829.346,288.8554963910734,582.3590000000004,2044901.972009557
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-22,4045.3199999999997,15,269.688,403.9367528646745,6.0,1526.712,20276492.67,21185743.75,909251.0799999982,913296.3999999982,3908.0515714285716,255.50806751963674,-173.19900000000052,1822951.4167528609
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-23,3758.6400000000003,12,313.22,457.864555054122,23.46,1667.084,21203650.53,22122220.18,918569.6499999985,922328.2899999985,3889.525857142857,261.80091149028306,-286.6799999999994,1841355.8045550513
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-24,3097.23,11,281.56636363636363,378.5515888890899,3.401,1011.93,22200787.98,22893904.33,693116.3499999978,696213.5799999977,3826.9287142857142,384.3054714788374,-661.4100000000003,1389708.4815888845
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-25,4437.541,13,341.3493076923077,559.2030468050618,7.0,2018.162,22968519.58,23999530.72,1031011.1400000006,1035448.6810000006,3907.2701428571427,449.34821891692167,1340.3110000000001,2067019.0240468062
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-26,3319.9,12,276.65833333333336,397.7539685199047,5.0,1364.096,24100630.72,24826693.77,726063.0500000007,729382.9500000008,3787.6157142857146,481.9510464098729,-1117.641,1455843.7539685213
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-27,3104.319,9,344.9243333333333,433.78136141378866,13.605,1376.339,24921456.48,25600144.41,678687.9299999997,681792.2489999997,3711.638428571429,547.2976943683869,-215.58100000000013,1360913.9603614134
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-28,4686.870000000001,12,390.57250000000005,651.5977456555261,3.401,2369.871,25619635.94,26767892.13,1148256.1899999976,1152943.0599999977,3778.5457142857144,640.315183797978,1582.5510000000008,2301850.847745651
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-29,4081.5209999999997,16,255.09506249999998,563.1926134930474,4.0,2068.953,27020231.96,27784815.08,764583.1199999973,768664.6409999973,3783.717285714286,642.9696073417766,-605.3490000000011,1533810.9536134875
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-11-30,937.58,3,312.5266666666667,406.29884095863895,29.39,778.061,27817237.11,28018415.95,201178.83999999985,202116.41999999984,3380.708714285715,1254.552822997862,-3143.941,403701.5588409583
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-01,1336.3700000000001,8,167.04625000000001,389.6581115258973,6.0,1126.833,29783.05,332960.59,303177.54000000004,304513.91000000003,3129.157285714286,1477.5785632193092,398.7900000000001,608081.108111526
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-02,5118.82,11,465.3472727272727,647.379220712264,8.0,1907.279,418030.08,1608329.96,1190299.88,1195418.7,3226.4828571428575,1595.8286440877068,3782.45,2386365.9592207125
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-03,6113.4310000000005,18,339.6350555555556,543.248876717874,2.0,1892.552,1663897.75,3131509.38,1467611.63,1473725.061,3625.5587142857144,1936.1011684323828,994.6110000000008,2941879.9398767175
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-04,4505.562,11,409.59654545454543,557.5489270380427,8.0,1909.11,3250099.21,4254083.17,1003983.96,1008489.522,3825.736285714286,1945.6423073469177,-1607.8690000000006,2013031.0309270378
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-05,3188.4,13,245.26153846153846,406.64748620183207,7.313,1453.447,4319878.08,5048482.59,728604.5099999998,731792.9099999998,3611.669142857143,1917.333956499704,-1317.1619999999998,1460804.0674862012
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-06,3258.5299999999997,9,362.0588888888889,588.9388762459658,37.42,1881.091,5143304.63,5860355.13,717050.5,720309.03,3494.0989999999997,1908.9353193860882,70.12999999999965,1437948.468876246
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-07,3084.27,7,440.61,766.4944981028891,10.0,2127.806,5911770.38,6628810.24,717039.8600000003,720124.1300000004,3800.769,1572.580115138706,-174.25999999999976,1437930.4844981036
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-08,3080.08,15,205.33866666666665,511.55548950008017,3.13,1986.914,6738081.43,7396221.41,658139.9800000004,661220.0600000004,4049.870428571429,1214.4833512433527,-4.190000000000055,1319871.595489501
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-09,3159.8599999999997,13,243.0661538461538,487.73280767732626,6.0,1751.512,7522557.85,8183510.01,660952.1600000001,664112.0200000001,3770.0190000000002,1151.1636493043316,79.77999999999975,1325551.9128076774
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-10,4023.572,13,309.5055384615385,589.0480687447638,-11.0,2163.971,8265071.87,9185994.58,920922.71,924946.282,3471.467714285714,562.7085858493459,863.7120000000004,1846458.040068745
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-11,3718.83,9,413.2033333333333,663.9192692886313,8.0,2085.599,9264977.63,10112552.23,847574.5999999996,851293.4299999996,3359.0774285714288,365.892012739121,-304.7420000000002,1699531.949269288
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-12,3796.3999999999996,14,271.1714285714285,641.1630826163573,5.0,2465.585,10132738.67,11058436.68,925698.0099999998,929494.4099999998,3445.9345714285714,389.9942080590664,77.56999999999971,1855833.5830826159
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-13,3248.66,9,360.9622222222222,466.9489888076046,8.0,1151.631,11229897.69,11867850.06,637952.370000001,641201.0300000011,3444.524571428571,390.801688916026,-547.7399999999998,1279620.3489888099
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-14,3828.901,8,478.612625,573.2390717909034,42.204,1784.362,11962710.23,12821831.98,859121.75,862950.651,3550.9004285714286,377.51531582257485,580.241,1722645.640071791
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-15,3865.869,14,276.1335,485.1233732643132,3.401,1783.737,12859699.78,13785025.09,925325.3100000005,929191.1790000005,3663.1559999999995,327.7272783616476,36.9680000000003,1855001.6123732652
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-16,3810.451,13,293.1116153846154,472.27804508547337,5.31,1433.192,13854098.82,14734410.14,880311.3200000003,884121.7710000003,3756.097571428571,242.3334539450794,-55.41800000000012,1764905.369045086
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-17,5168.5599999999995,14,369.18285714285713,559.6154283491829,4.422,2014.331,14801251.66,16022172.36,1220920.6999999993,1226089.2599999993,3919.667285714285,589.9964971042097,1358.1089999999995,2447569.5754283476
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-18,3970.19,15,264.6793333333333,502.18699697390286,4.66,1701.018,16061696.09,17011357.12,949661.0300000012,953631.2200000011,3955.575857142857,583.3475451196675,-1198.3699999999994,1903794.4369969761
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-19,4267.360000000001,11,387.94181818181823,623.96026310957,7.599,2139.802,17041009.66,18074582.66,1033573.0,1037840.36,4022.8558571428575,589.0603194669252,297.1700000000005,2072037.3202631094
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-20,4730.609,17,278.2711176470589,451.5602524905844,1.0,1801.736,18177696.22,19253228.33,1075532.1099999994,1080262.7189999993,4234.562857142857,527.5333589589159,463.2489999999998,2156246.3892524894
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-21,5763.719999999999,10,576.372,616.6506817189488,23.809,1705.645,19406246.12,20689276.46,1283030.3399999999,1288794.0599999998,4510.965571428571,742.5989800295669,1033.110999999999,2572441.050681718
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-22,4077.9610000000002,13,313.6893076923077,573.8568760536587,6.81,2153.822,20785149.34,21705312.43,920163.0899999999,924241.0509999999,4541.264428571429,715.7323403393337,-1685.758999999999,1844977.9978760534
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-23,3519.1200000000003,10,351.91200000000003,441.35564810680484,3.401,1482.576,21785562.43,22582111.73,796549.3000000007,800068.4200000007,4499.645714285714,771.6003760446457,-558.8409999999999,1597059.0756481085
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-24,4458.67,12,371.55583333333334,664.2592063943157,7.0,2406.293,22618575.29,23693002.73,1074427.4400000013,1078886.1100000013,4398.232857142857,713.4941667882155,939.5499999999997,2153977.809206397
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-25,2827.7400000000002,6,471.29,642.4693030372736,39.456,1754.525,23774428.16,24397542.64,623114.4800000004,625942.2200000004,4235.0257142857145,926.5720589601065,-1630.9299999999998,1249699.1693030382
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-26,3271.33,15,218.08866666666665,396.719593794744,3.401,1356.165,24399535.86,25212604.33,813068.4699999988,816339.7999999988,4092.7357142857145,994.7490049985324,443.5899999999997,1629804.9895937925
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-27,3844.19,10,384.419,624.3801847014188,2.0,2045.643,25314082.29,26170395.8,856313.5100000016,860157.7000000016,3966.1044285714283,955.6671111047424,572.8600000000001,1717095.5901847046
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-28,3158.55,7,451.2214285714286,421.5956390452259,41.497,1246.928,26210311.05,26957358.0,747046.9499999993,750205.4999999993,3593.9372857142853,567.2979082735704,-685.6399999999999,1497674.0456390437
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-29,4038.7110000000002,9,448.7456666666667,693.3352764680303,10.0,2242.731,26982358.0,27963614.71,981256.7100000009,985295.4210000009,3588.330142857143,561.8846442940695,880.1610000000001,1967245.4662764699
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-30,4420.731,19,232.67005263157893,516.9539529349327,4.0,2251.622,28004970.65,29065052.86,1060082.210000001,1064502.9410000008,3717.131714285714,641.1263981516454,382.0199999999995,2125102.1049529365
ST001,Petrol Tank 02,Lanka Petrol 92 Octane,2025-12-31,4967.962,16,310.497625,594.8523352821691,6.12,2437.82,29097535.91,30302835.0,1205299.0899999999,1210267.052,3789.887714285715,757.6170620405156,547.2310000000007,2416160.994335282
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-01,557.98,6,92.99666666666667,115.50614507577797,4.403,318.0,30262.71,158409.41,128146.70000000001,128704.68000000001,557.98,0.0,0.0,256966.88614507578
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-02,541.66,5,108.332,192.4378210240908,8.209,452.0,167434.83,312185.6,144750.77,145292.43,549.8199999999999,11.53998266896445,-16.32000000000005,290235.63782102405
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-03,514.0,4,128.5,97.914077979965,47.5,254.0,327516.11,458109.18,130593.07,131107.07,537.88,22.232327813344224,-27.659999999999968,261798.05407798
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-04,327.9,4,81.975,93.0175745043197,6.0,208.0,463190.95,551199.34,88008.38999999996,88336.28999999995,485.385,106.54772498744401,-186.10000000000002,176437.69757450421
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-05,592.49,3,197.49666666666667,195.229557273824,14.49,403.0,600881.49,719406.06,118524.57000000007,119117.06000000007,506.8059999999999,103.96446258217277,264.59000000000003,237836.85955727394
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-06,511.42,5,102.284,113.45458830739284,3.716,280.0,758948.43,864597.18,105648.75,106160.17,507.575,93.00771876570245,-81.07,211922.37458830737
ST001,Petrol Tank 03,Lanka Petrol 95 Octane,2025-10-07,460.64,4,115.16,139.40653643212,20.0,322.0,870275.15,995371.95,125096.79999999993,125557.43999999993,500.87,86.73750995580478,-50.78000000000003,250793.646536432
